,day,month,year,dow,hour,min,arrICAO,craftType,airline
438,04,12,2022,Sunday,18,15,KCLE,Airbus,American
439,04,12,2022,Sunday,22,20,KCLE,Boeing,American
440,04,12,2022,Sunday,16,27,KCRW,Canadair Regional,American
441,04,12,2022,Sunday,22,25,KCMH,Airbus,American
442,04,12,2022,Sunday,18,10,KCSG,Embraer,American
443,04,12,2022,Sunday,20,57,KCMH,Airbus,American
444,04,12,2022,Sunday,21,09,KCRW,Canadair Regional,American
445,04,12,2022,Sunday,18,12,KCVG,Canadair Regional,American
446,04,12,2022,Sunday,22,29,KCVG,Airbus,American
447,04,12,2022,Sunday,16,55,KDAY,Embraer,American
448,04,12,2022,Sunday,20,08,KDAY,Canadair Regional,American
449,04,12,2022,Sunday,20,49,KDAB,Airbus,American
450,04,12,2022,Sunday,20,13,KDCA,Airbus,American
451,04,12,2022,Sunday,22,29,KDCA,Airbus,American
452,04,12,2022,Sunday,16,29,KDCA,Boeing,American
453,04,12,2022,Sunday,17,22,KDCA,Airbus,American
454,04,12,2022,Sunday,16,02,KDEN,Boeing,United
455,04,12,2022,Sunday,18,05,KDEN,Airbus,American
456,04,12,2022,Sunday,17,05,KDEN,Boeing,Southwest
457,04,12,2022,Sunday,20,40,KDEN,Airbus,American
458,04,12,2022,Sunday,18,00,KDFW,Airbus,American
459,04,12,2022,Sunday,19,15,KDFW,Airbus,American
460,04,12,2022,Sunday,20,20,KDFW,Airbus,American
461,04,12,2022,Sunday,22,20,KDFW,Airbus,American
462,04,12,2022,Sunday,20,26,KDSM,Canadair Regional,American
463,04,12,2022,Sunday,22,35,KDSM,Embraer,American
464,04,12,2022,Sunday,22,35,KDSM,Embraer,Envoy Air
465,04,12,2022,Sunday,16,41,KDTW,Canadair Regional,American
466,04,12,2022,Sunday,17,24,KDTW,Boeing,Delta Air Lines
467,04,12,2022,Sunday,22,35,KDTW,Airbus,American
468,04,12,2022,Sunday,20,37,KDTW,Airbus,American
469,04,12,2022,Sunday,22,35,KEWN,Embraer,American
470,04,12,2022,Sunday,20,54,KEVV,Embraer,American
471,04,12,2022,Sunday,20,44,KERI,Embraer,American
472,04,12,2022,Sunday,16,52,KEWR,Boeing,American
473,04,12,2022,Sunday,20,51,KEWR,Boeing,American
474,04,12,2022,Sunday,17,52,KEWR,Airbus,United
475,04,12,2022,Sunday,18,25,KEYW,Airbus,American
476,04,12,2022,Sunday,17,00,KFAY,Other,Unknown/Private owner
477,04,12,2022,Sunday,18,36,KFAY,Embraer,American
478,04,12,2022,Sunday,22,43,KFAY,Canadair Regional,American
479,04,12,2022,Sunday,19,17,KEWR,Boeing,American
480,04,12,2022,Sunday,22,50,KEWR,Boeing,American
481,04,12,2022,Sunday,16,20,KFLL,Airbus,American
482,04,12,2022,Sunday,18,45,KFLL,Airbus,American
483,04,12,2022,Sunday,18,41,KFLO,Embraer,American
484,04,12,2022,Sunday,20,40,KFLL,Airbus,American
485,04,12,2022,Sunday,20,30,KFLL,Airbus,Spirit
486,04,12,2022,Sunday,20,54,KFLL,Other,RVJ
487,04,12,2022,Sunday,19,16,KFRG,Other,Libyan
488,04,12,2022,Sunday,20,24,KFWA,Embraer,American
489,04,12,2022,Sunday,16,00,KGNV,Canadair Regional,American
490,04,12,2022,Sunday,20,37,KGRR,Airbus,American
491,04,12,2022,Sunday,20,50,KGNV,Canadair Regional,American
492,04,12,2022,Sunday,20,58,KGPT,Canadair Regional,American
493,04,12,2022,Sunday,18,31,KGSO,Canadair Regional,American
494,04,12,2022,Sunday,22,20,KGRR,Embraer,American
495,04,12,2022,Sunday,22,20,KGRR,Embraer,Envoy Air
496,04,12,2022,Sunday,14,53,KGSP,Airbus,American
497,04,12,2022,Sunday,18,30,KGSP,Canadair Regional,American
498,04,12,2022,Sunday,22,42,KGSO,Airbus,American
499,04,12,2022,Sunday,17,10,KGSP,Canadair Regional,American
500,04,12,2022,Sunday,20,36,KHPN,Canadair Regional,American
501,04,12,2022,Sunday,22,47,KGSP,Airbus,American
502,04,12,2022,Sunday,22,30,KHTS,Embraer,American
503,04,12,2022,Sunday,17,48,KHXD,Airbus,American
504,04,12,2022,Sunday,17,48,KHXD,Embraer,Envoy Air
505,04,12,2022,Sunday,16,05,KHSV,Canadair Regional,American
506,04,12,2022,Sunday,22,41,KHSV,Canadair Regional,American
507,04,12,2022,Sunday,20,15,KIAD,Airbus,American
508,04,12,2022,Sunday,16,43,KIAH,Boeing,United
509,04,12,2022,Sunday,21,27,KIAH,Boeing,American
510,04,12,2022,Sunday,22,45,KILM,Airbus,American
511,04,12,2022,Sunday,18,42,KILN,Boeing,ATI
512,04,12,2022,Sunday,18,39,KIND,Boeing,American
513,04,12,2022,Sunday,16,22,KIND,Boeing,American
514,04,12,2022,Sunday,22,22,KIND,Canadair Regional,American
515,04,12,2022,Sunday,20,33,KJAX,Airbus,American
516,04,12,2022,Sunday,19,31,KISM,Other,Unknown/Private owner
517,04,12,2022,Sunday,20,37,KJAN,Canadair Regional,American
518,04,12,2022,Sunday,17,15,KJAX,Airbus,American
519,04,12,2022,Sunday,15,10,KJFK,Boeing,American
520,04,12,2022,Sunday,17,59,KJFK,Canadair Regional,Delta Air Lines
521,04,12,2022,Sunday,18,10,KJFK,Boeing,American
522,04,12,2022,Sunday,20,06,KJFK,Boeing,American
523,04,12,2022,Sunday,19,59,KJFK,Canadair Regional,Delta Air Lines
524,04,12,2022,Sunday,16,30,KLAS,Airbus,American
525,04,12,2022,Sunday,18,16,KLAS,Airbus,American
526,04,12,2022,Sunday,18,11,KLAS,Airbus,Frontier
527,04,12,2022,Sunday,20,40,KLAS,Airbus,American
528,04,12,2022,Sunday,16,17,KLEX,Embraer,American
529,04,12,2022,Sunday,20,29,KLAX,Airbus,American
530,04,12,2022,Sunday,22,30,KLEX,Embraer,Envoy Air
531,04,12,2022,Sunday,22,30,KLEX,Embraer,American
532,04,12,2022,Sunday,20,30,KLEX,Embraer,American
533,04,12,2022,Sunday,16,48,KLAX,Boeing,American
534,04,12,2022,Sunday,17,30,KLWB,Other,NetJets Aviation
535,04,12,2022,Sunday,22,35,KLYH,Embraer,American
536,04,12,2022,Sunday,18,12,KLGA,Boeing,American
537,04,12,2022,Sunday,20,24,KLGA,Boeing,American
538,04,12,2022,Sunday,18,00,KLIT,Airbus,American
539,04,12,2022,Sunday,17,11,KLZU,Embraer,Unknown/Private owner
540,04,12,2022,Sunday,16,15,KMCI,Boeing,American
541,04,12,2022,Sunday,20,50,KMCI,Boeing,American
542,04,12,2022,Sunday,17,08,KMCO,Airbus,Spirit
543,04,12,2022,Sunday,15,59,KMCO,Airbus,American
544,04,12,2022,Sunday,16,50,KMCO,Airbus,American
545,04,12,2022,Sunday,20,35,KMDT,Canadair Regional,American
546,04,12,2022,Sunday,22,25,KMDT,Airbus,American
547,04,12,2022,Sunday,18,30,KMCO,Boeing,American
548,04,12,2022,Sunday,22,15,KMCO,Airbus,Frontier
549,04,12,2022,Sunday,20,30,KMCO,Airbus,American
550,04,12,2022,Sunday,20,30,KMEM,Boeing,American
551,04,12,2022,Sunday,22,27,KMGM,Embraer,American
552,04,12,2022,Sunday,16,15,KMGW,Other,WSP
553,04,12,2022,Sunday,20,47,KMHT,Canadair Regional,American
554,04,12,2022,Sunday,20,57,KMIA,Airbus,American
555,04,12,2022,Sunday,22,30,KMIA,Boeing,American
556,04,12,2022,Sunday,18,35,KMIA,Boeing,American
557,04,12,2022,Sunday,18,05,KMIA,Boeing,American
558,04,12,2022,Sunday,16,39,KMKE,Canadair Regional,American
559,04,12,2022,Sunday,22,45,KMKE,Airbus,American
560,04,12,2022,Sunday,19,00,KMSL,Embraer,Contour Aviation
561,04,12,2022,Sunday,20,30,KMSN,Airbus,American
562,04,12,2022,Sunday,22,40,KMOB,Canadair Regional,American
563,04,12,2022,Sunday,20,17,KMLB,Canadair Regional,American
564,04,12,2022,Sunday,22,30,KMSN,Embraer,Envoy Air
565,04,12,2022,Sunday,22,30,KMSN,Embraer,American
566,04,12,2022,Sunday,18,49,KMSP,Boeing,Delta Air Lines
567,04,12,2022,Sunday,22,30,KMSP,Boeing,American
568,04,12,2022,Sunday,17,01,KMYR,Canadair Regional,American
569,04,12,2022,Sunday,18,48,KMYR,Airbus,American
570,04,12,2022,Sunday,16,35,KOAJ,Canadair Regional,American
571,04,12,2022,Sunday,20,50,KOAJ,Embraer,American
572,04,12,2022,Sunday,21,45,KMSY,Airbus,American
573,04,12,2022,Sunday,22,45,KMYR,Airbus,American
574,04,12,2022,Sunday,21,07,KOMA,Boeing,American
575,04,12,2022,Sunday,20,25,KOKC,Airbus,American
576,04,12,2022,Sunday,18,27,KONT,Airbus,American
577,04,12,2022,Sunday,16,27,KORD,Boeing,American
578,04,12,2022,Sunday,17,38,KORD,Boeing,United
579,04,12,2022,Sunday,16,24,KORF,Canadair Regional,American
580,04,12,2022,Sunday,18,31,KORF,Airbus,American
581,04,12,2022,Sunday,18,18,KORD,Boeing,American
582,04,12,2022,Sunday,20,10,KORF,Canadair Regional,American
583,04,12,2022,Sunday,22,40,KORF,Boeing,American
584,04,12,2022,Sunday,20,13,KORD,Boeing,American
585,04,12,2022,Sunday,14,34,KPBI,Airbus,American
586,04,12,2022,Sunday,20,45,KPBI,Boeing,American
587,04,12,2022,Sunday,16,17,KPDK,Other,Unknown/Private owner
588,04,12,2022,Sunday,16,38,KPDK,Other,Unknown/Private owner
589,04,12,2022,Sunday,16,59,KPDX,Airbus,American
590,04,12,2022,Sunday,22,25,KPHF,Embraer,American
591,04,12,2022,Sunday,16,09,KPHL,Embraer,NetJets Aviation
592,04,12,2022,Sunday,20,19,KPHL,Airbus,American
593,04,12,2022,Sunday,16,25,KPHL,Airbus,American
594,04,12,2022,Sunday,18,02,KPHL,Boeing,American
595,04,12,2022,Sunday,16,44,KPHX,Airbus,American
596,04,12,2022,Sunday,18,12,KPIT,Airbus,American
597,04,12,2022,Sunday,19,29,KPIT,Airbus,American
598,04,12,2022,Sunday,20,20,KPIA,Canadair Regional,American
599,04,12,2022,Sunday,22,32,KPIT,Airbus,American
600,04,12,2022,Sunday,20,10,KPNS,Canadair Regional,American
601,04,12,2022,Sunday,18,17,KPNS,Canadair Regional,American
602,04,12,2022,Sunday,22,20,KPVD,Airbus,American
603,04,12,2022,Sunday,20,42,KPWM,Airbus,American
604,04,12,2022,Sunday,18,22,KRDU,Airbus,American
605,04,12,2022,Sunday,20,36,KRDU,Boeing,American
606,04,12,2022,Sunday,21,30,KRDU,Airbus,American
607,04,12,2022,Sunday,18,07,KRIC,Boeing,American
608,04,12,2022,Sunday,20,53,KRIC,Airbus,American
609,04,12,2022,Sunday,22,54,KRDU,Airbus,American
610,04,12,2022,Sunday,16,48,KROA,Embraer,American
611,04,12,2022,Sunday,16,25,KRIC,Airbus,American
612,04,12,2022,Sunday,22,35,KRIC,Airbus,American
613,04,12,2022,Sunday,22,20,KROA,Embraer,American
614,04,12,2022,Sunday,21,01,KROA,Embraer,American
615,04,12,2022,Sunday,17,03,KROC,Airbus,American
616,04,12,2022,Sunday,22,20,KROC,Airbus,American
617,04,12,2022,Sunday,16,46,KRSW,Airbus,American
618,04,12,2022,Sunday,20,30,KRSW,Airbus,American
619,04,12,2022,Sunday,18,20,KSAN,Airbus,American
620,04,12,2022,Sunday,17,07,KSAT,Boeing,American
621,04,12,2022,Sunday,16,20,KSAN,Airbus,American
622,04,12,2022,Sunday,18,21,KSAV,Airbus,American
623,04,12,2022,Sunday,20,19,KSAN,Airbus,American
624,04,12,2022,Sunday,20,45,KSAT,Boeing,American
625,04,12,2022,Sunday,22,00,KSAV,Other,Unknown/Private owner
626,04,12,2022,Sunday,20,15,KSBY,Embraer,American
627,04,12,2022,Sunday,23,30,KSAV,Other,Unknown/Private owner
628,04,12,2022,Sunday,22,20,KSAV,Airbus,American
629,04,12,2022,Sunday,20,47,KSBN,Canadair Regional,American
630,04,12,2022,Sunday,20,33,KSDF,Canadair Regional,American
631,04,12,2022,Sunday,16,50,KSEA,Airbus,American
632,04,12,2022,Sunday,22,45,KSDF,Airbus,American
633,04,12,2022,Sunday,20,26,KSEA,Airbus,American
634,04,12,2022,Sunday,16,20,KSGF,Embraer,Envoy Air
635,04,12,2022,Sunday,16,30,KSFO,Airbus,American
636,04,12,2022,Sunday,20,10,KSFO,Airbus,American
637,04,12,2022,Sunday,21,35,KSGF,Embraer,American
638,04,12,2022,Sunday,21,35,KSGF,Embraer,Envoy Air
639,04,12,2022,Sunday,16,55,KSHD,Embraer,Contour Aviation
640,04,12,2022,Sunday,20,47,KSHV,Canadair Regional,American
641,04,12,2022,Sunday,18,40,KSJC,Airbus,American
642,04,12,2022,Sunday,18,43,KSRQ,Boeing,American
643,04,12,2022,Sunday,18,25,KSLC,Airbus,American
644,04,12,2022,Sunday,17,05,KSLC,Boeing,Delta Air Lines
645,04,12,2022,Sunday,18,45,KSMF,Airbus,American
646,04,12,2022,Sunday,18,20,KSTL,Airbus,American
647,04,12,2022,Sunday,22,36,KSTL,Boeing,American
648,04,12,2022,Sunday,22,33,KSYR,Airbus,American
649,04,12,2022,Sunday,18,01,KTLH,Canadair Regional,American
650,04,12,2022,Sunday,22,20,KTLH,Canadair Regional,American
651,04,12,2022,Sunday,16,42,KSYR,Airbus,American
652,04,12,2022,Sunday,18,08,KTPA,Boeing,American
653,04,12,2022,Sunday,16,40,KTPA,Airbus,American
654,04,12,2022,Sunday,18,24,KTRI,Canadair Regional,American
655,04,12,2022,Sunday,22,25,KTRI,Canadair Regional,American
656,04,12,2022,Sunday,22,26,KTPA,Airbus,American
657,04,12,2022,Sunday,16,21,KTYS,Other,Unknown/Private owner
658,04,12,2022,Sunday,17,30,KTYS,Canadair Regional,American
659,04,12,2022,Sunday,20,15,KTPA,Airbus,American
660,04,12,2022,Sunday,20,09,KTYS,Canadair Regional,American
661,04,12,2022,Sunday,19,20,KTUL,Boeing,American
662,04,12,2022,Sunday,20,20,KVPS,Airbus,American
663,04,12,2022,Sunday,22,40,KTYS,Airbus,American
664,04,12,2022,Sunday,20,19,KXNA,Embraer,American
665,04,12,2022,Sunday,20,19,KXNA,Embraer,Envoy Air
666,04,12,2022,Sunday,18,00,KXNA,Embraer,Envoy Air
667,04,12,2022,Sunday,18,00,KXNA,Embraer,American
668,04,12,2022,Sunday,16,24,MYNN,Other,Unknown/Private owner
669,04,12,2022,Sunday,18,43,TJSJ,Airbus,American
670,05,12,2022,Monday,00,26,KGNV,Canadair Regional,American
671,05,12,2022,Monday,00,51,KGRD,Other,TCA
672,05,12,2022,Monday,00,43,KSAV,Other,Unknown/Private owner
673,05,12,2022,Monday,00,26,KGNV,Canadair Regional,PSA
674,05,12,2022,Monday,07,30,KTPA,Airbus,SkyWest
675,05,12,2022,Monday,07,30,KIAD,Airbus,Piedmont
676,05,12,2022,Monday,07,30,KTPA,Airbus,Piedmont
677,05,12,2022,Monday,06,00,KATL,Boeing,Delta Air Lines
678,05,12,2022,Monday,07,29,KAUS,Airbus,American
679,05,12,2022,Monday,07,44,KBED,Other,Unknown/Private owner
680,05,12,2022,Monday,23,00,KBNA,Airbus,American
681,05,12,2022,Monday,07,44,KBOS,Airbus,American
682,05,12,2022,Monday,05,40,KBWI,Boeing,Southwest
683,05,12,2022,Monday,04,08,KCVG,Boeing,ATI
684,05,12,2022,Monday,07,59,KDCA,Airbus,American
685,05,12,2022,Monday,07,45,KDEN,Airbus,Frontier
686,05,12,2022,Monday,05,50,KDFW,Airbus,American
687,05,12,2022,Monday,07,10,KDFW,Airbus,American
688,05,12,2022,Monday,05,30,KDTW,Boeing,Delta Air Lines
689,05,12,2022,Monday,06,00,KEWR,Airbus,United
690,05,12,2022,Monday,07,30,KFLL,Airbus,American
691,05,12,2022,Monday,07,34,KHPN,Canadair Regional,American
692,05,12,2022,Monday,07,30,KIAD,Airbus,American
693,05,12,2022,Monday,06,10,KIAD,Embraer,United
694,05,12,2022,Monday,06,30,KIAH,Boeing,United
695,05,12,2022,Monday,07,20,KIAH,Boeing,American
696,05,12,2022,Monday,22,30,KJAX,Airbus,American
697,05,12,2022,Monday,07,45,KJFK,Airbus,American
698,05,12,2022,Monday,06,18,KJFK,Canadair Regional,Delta Air Lines
699,05,12,2022,Monday,07,45,KLAS,Airbus,Spirit
700,05,12,2022,Monday,07,15,KLAX,Airbus,American
701,05,12,2022,Monday,07,15,KLGA,Airbus,American
702,05,12,2022,Monday,07,35,KMCO,Airbus,American
703,05,12,2022,Monday,21,30,KMCO,Airbus,American
704,05,12,2022,Monday,22,50,KMEM,Airbus,American
705,05,12,2022,Monday,05,15,KMDW,Boeing,Southwest
706,05,12,2022,Monday,06,00,KMIA,Airbus,Spirit
707,05,12,2022,Monday,07,16,KMIA,Boeing,American
708,05,12,2022,Monday,06,25,KMSP,Boeing,Delta Air Lines
709,05,12,2022,Monday,22,30,KORD,Boeing,American
710,05,12,2022,Monday,07,18,KORD,Boeing,American
711,05,12,2022,Monday,06,53,KORD,Boeing,United
712,05,12,2022,Monday,07,22,KPBI,Airbus,American
713,05,12,2022,Monday,07,22,KPBI,Airbus,Piedmont
714,05,12,2022,Monday,03,26,KPDK,Other,Unknown/Private owner
715,05,12,2022,Monday,03,30,KPDK,Other,Unknown/Private owner
716,05,12,2022,Monday,22,40,KPHL,Airbus,American
717,05,12,2022,Monday,07,29,KPHL,Airbus,American
718,05,12,2022,Monday,07,25,KRSW,Airbus,American
719,05,12,2022,Monday,07,30,KTPA,Airbus,American
720,05,12,2022,Monday,07,55,MKJS,Airbus,American
721,05,12,2022,Monday,07,47,MMUN,Airbus,American
722,05,12,2022,Monday,08,05,KTYS,Canadair Regional,American
723,05,12,2022,Monday,08,56,KTRM,Other,Unknown/Private owner
724,05,12,2022,Monday,08,05,KTYS,Airbus,Piedmont
725,05,12,2022,Monday,09,42,KBDL,Boeing,American
726,05,12,2022,Monday,09,49,KAVL,Canadair Regional,PSA
727,05,12,2022,Monday,09,19,KJAX,Canadair Regional,PSA
728,05,12,2022,Monday,09,10,KGNV,Canadair Regional,PSA
729,05,12,2022,Monday,09,34,KPVD,Canadair Regional,PSA
730,05,12,2022,Monday,09,41,KGSP,Canadair Regional,PSA
731,05,12,2022,Monday,09,11,KSAV,Canadair Regional,PSA
732,05,12,2022,Monday,09,24,KHSV,Canadair Regional,PSA
733,05,12,2022,Monday,09,16,KMLB,Canadair Regional,PSA
734,05,12,2022,Monday,09,30,KCRW,Canadair Regional,PSA
735,05,12,2022,Monday,09,14,KMSY,Airbus,Piedmont
736,05,12,2022,Monday,09,20,KROC,Airbus,Piedmont
737,05,12,2022,Monday,09,20,KRDU,Airbus,Piedmont
738,05,12,2022,Monday,09,27,KSRQ,Boeing,Piedmont
739,05,12,2022,Monday,09,35,KSYR,Airbus,Piedmont
740,05,12,2022,Monday,09,16,KXNA,Airbus,Piedmont
741,05,12,2022,Monday,09,28,KAVP,Airbus,Piedmont
742,05,12,2022,Monday,09,09,KEYW,Boeing,Piedmont
743,05,12,2022,Monday,09,26,KCHO,Embraer,Piedmont
744,05,12,2022,Monday,09,50,KTRI,Embraer,Piedmont
745,05,12,2022,Monday,09,19,KFLO,Embraer,Piedmont
746,05,12,2022,Monday,09,34,KCSG,Embraer,Piedmont
747,05,12,2022,Monday,09,22,KPHF,Embraer,Piedmont
748,05,12,2022,Monday,09,59,KLNK,Other,Unknown/Private owner
749,05,12,2022,Monday,09,51,KAND,Other,Unknown/Private owner
750,05,12,2022,Monday,10,11,KDEN,Airbus,Piedmont
751,05,12,2022,Monday,11,39,KMSP,Boeing,Delta Air Lines
752,05,12,2022,Monday,11,32,KLZU,Other,Unknown/Private owner
753,05,12,2022,Monday,11,40,KBCB,Other,Unknown/Private owner
754,05,12,2022,Monday,11,16,KSAN,Airbus,SkyWest
755,05,12,2022,Monday,11,07,KRSW,Airbus,Piedmont
756,05,12,2022,Monday,11,24,KMSN,Boeing,Piedmont
757,05,12,2022,Monday,11,34,KECP,Airbus,Piedmont
758,05,12,2022,Monday,11,44,KLAS,Airbus,Piedmont
759,05,12,2022,Monday,11,26,TNCM,Airbus,Piedmont
760,05,12,2022,Monday,11,18,KMEM,Airbus,Piedmont
761,05,12,2022,Monday,11,16,KSAN,Airbus,Piedmont
762,05,12,2022,Monday,11,31,KFAY,Embraer,Piedmont
763,05,12,2022,Monday,11,35,KFWA,Embraer,Piedmont
764,05,12,2022,Monday,11,22,KERI,Embraer,Piedmont
765,05,12,2022,Monday,11,19,KROA,Embraer,Piedmont
766,05,12,2022,Monday,12,15,KMSP,Boeing,Endeavor Air
767,05,12,2022,Monday,12,52,KBAK,Other,Unknown/Private owner
768,05,12,2022,Monday,12,03,KIAD,Embraer,United
769,05,12,2022,Monday,12,17,KTEB,Other,XEN
770,05,12,2022,Monday,12,03,KIAD,Embraer,Mesa
771,05,12,2022,Monday,12,40,KLZU,Other,Unknown/Private owner
772,05,12,2022,Monday,13,10,KFPR,Other,Unknown/Private owner
773,05,12,2022,Monday,13,30,KRWI,Other,Unknown/Private owner
774,05,12,2022,Monday,14,40,KLFT,Canadair Regional,PSA
775,05,12,2022,Monday,14,58,KXNA,Canadair Regional,PSA
776,05,12,2022,Monday,14,59,KMDT,Canadair Regional,PSA
777,05,12,2022,Monday,14,45,KPIT,Airbus,Piedmont
778,05,12,2022,Monday,14,44,KLYH,Embraer,Piedmont
779,05,12,2022,Monday,14,41,KEWN,Embraer,Piedmont
780,05,12,2022,Monday,14,11,KTEB,Other,TIV
781,05,12,2022,Monday,15,10,KJFK,Airbus,American
782,05,12,2022,Monday,15,22,KTLH,Other,Unknown/Private owner
783,05,12,2022,Monday,15,00,KHOU,Other,Unknown/Private owner
784,05,12,2022,Monday,15,18,KMLB,Canadair Regional,PSA
785,05,12,2022,Monday,15,09,KBDL,Boeing,Piedmont
786,05,12,2022,Monday,15,19,KMSN,Airbus,Piedmont
787,05,12,2022,Monday,13,05,CYYZ,Airbus,American
788,05,12,2022,Monday,11,14,CYUL,Airbus,American
789,05,12,2022,Monday,09,14,KAGS,Embraer,American
790,05,12,2022,Monday,14,54,KAFW,Boeing,ATI
791,05,12,2022,Monday,09,01,KALB,Airbus,American
792,05,12,2022,Monday,10,30,KATL,Boeing,Delta Air Lines
793,05,12,2022,Monday,08,25,KATL,Boeing,Delta Air Lines
794,05,12,2022,Monday,10,20,KATL,Boeing,Delta Air Lines
795,05,12,2022,Monday,11,22,KATL,Airbus,American
796,05,12,2022,Monday,12,00,KATL,Boeing,Delta Air Lines
797,05,12,2022,Monday,14,26,KATL,Boeing,Delta Air Lines
798,05,12,2022,Monday,12,04,KATL,Boeing,Delta Air Lines
799,05,12,2022,Monday,15,05,KAUS,Airbus,American
800,05,12,2022,Monday,11,00,KAUS,Airbus,American
801,05,12,2022,Monday,09,28,KAVP,Airbus,American
802,05,12,2022,Monday,14,55,KAVP,Airbus,American
803,05,12,2022,Monday,14,00,KBAK,Other,Unknown/Private owner
804,05,12,2022,Monday,09,49,KAVL,Canadair Regional,American
805,05,12,2022,Monday,13,10,KAVL,Airbus,American
806,05,12,2022,Monday,15,09,KBDL,Boeing,American
807,05,12,2022,Monday,10,11,KBDL,Airbus,American
808,05,12,2022,Monday,09,07,KBHM,Airbus,American
809,05,12,2022,Monday,14,30,KBHM,Embraer,Envoy Air
810,05,12,2022,Monday,11,25,KBHM,Canadair Regional,American
811,05,12,2022,Monday,09,30,KBKW,Embraer,Contour Aviation
812,05,12,2022,Monday,14,30,KBHM,Embraer,American
813,05,12,2022,Monday,08,08,KBNA,Boeing,American
814,05,12,2022,Monday,09,00,KBNA,Boeing,American
815,05,12,2022,Monday,10,16,KBNA,Airbus,American
816,05,12,2022,Monday,09,55,KBNA,Boeing,Southwest
817,05,12,2022,Monday,13,15,KBNA,Boeing,American
818,05,12,2022,Monday,14,52,KBNA,Airbus,American
819,05,12,2022,Monday,11,30,KBOS,Boeing,American
820,05,12,2022,Monday,12,52,KBOS,Embraer,JetBlue Airways
821,05,12,2022,Monday,09,39,KBOS,Airbus,American
822,05,12,2022,Monday,13,30,KBOS,Boeing,American
823,05,12,2022,Monday,10,45,KBOS,Embraer,Delta Air Lines
824,05,12,2022,Monday,14,30,KBOS,Airbus,American
825,05,12,2022,Monday,09,30,KBUF,Airbus,American
826,05,12,2022,Monday,10,15,KBWI,Airbus,American
827,05,12,2022,Monday,09,31,KCAE,Embraer,American
828,05,12,2022,Monday,11,33,KCAK,Canadair Regional,American
829,05,12,2022,Monday,14,40,KCAE,Canadair Regional,American
830,05,12,2022,Monday,09,13,KCHA,Embraer,American
831,05,12,2022,Monday,09,26,KCHO,Embraer,American
832,05,12,2022,Monday,14,32,KCHO,Embraer,American
833,05,12,2022,Monday,09,19,KCHS,Airbus,American
834,05,12,2022,Monday,13,00,KCHS,Boeing,American
835,05,12,2022,Monday,10,20,KCLE,Airbus,American
836,05,12,2022,Monday,08,45,KCMH,Airbus,American
837,05,12,2022,Monday,11,38,KCMH,Canadair Regional,American
838,05,12,2022,Monday,09,30,KCRW,Canadair Regional,American
839,05,12,2022,Monday,13,03,KCRW,Canadair Regional,American
840,05,12,2022,Monday,14,56,KCMH,Airbus,American
841,05,12,2022,Monday,13,49,KCVG,Airbus,American
842,05,12,2022,Monday,09,34,KCSG,Embraer,American
843,05,12,2022,Monday,11,20,KDAB,Airbus,American
844,05,12,2022,Monday,14,50,KDAB,Canadair Regional,American
845,05,12,2022,Monday,11,25,KDAL,Boeing,Southwest
846,05,12,2022,Monday,09,37,KDAY,Canadair Regional,American
847,05,12,2022,Monday,11,21,KDCA,Airbus,American
848,05,12,2022,Monday,14,59,KDCA,Airbus,American
849,05,12,2022,Monday,12,59,KDCA,Canadair Regional,American
850,05,12,2022,Monday,09,15,KDEN,Airbus,American
851,05,12,2022,Monday,09,35,KDFW,Airbus,American
